"@timestamp","_id","_index","_score",log,"log.keyword"
"Aug 15, 2023 @ 21:45:39.893","0fSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.893081       1 plugin.go:111] Add check result {Rule:0xc0000e22a0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a800 Timeout:1m0s}","I0815 18:45:39.893081       1 plugin.go:111] Add check result {Rule:0xc0000e22a0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a800 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:39.893","0vSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.893165       1 plugin.go:116] Finish running custom plugins","I0815 18:45:39.893165       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:45:39.893","0_SE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.893204       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:41.141070736 +0000 UTC m=+37.588835742 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:45:39.893204       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:41.141070736 +0000 UTC m=+37.588835742 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:45:39.887","0PSE-okBou4NXsB_ljc0","vm-2023.08.15","-","I0815 18:45:39.887638       1 plugin.go:86] Start to run custom plugins","I0815 18:45:39.887638       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:45:31.476","JvSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.476060       1 plugin.go:111] Add check result {Rule:0xc0000c80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a5c0 Timeout:1m0s}","I0815 18:45:31.476060       1 plugin.go:111] Add check result {Rule:0xc0000c80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a5c0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:31.476","J_SE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.476119       1 plugin.go:116] Finish running custom plugins","I0815 18:45:31.476119       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:45:31.476","KPSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.476180       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:45:31.476180       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:45:31.471","JPSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.470448       1 plugin.go:111] Add check result {Rule:0xc0000c8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a340 Timeout:1m0s}","I0815 18:45:31.470448       1 plugin.go:111] Add check result {Rule:0xc0000c8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a340 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:31.471","JfSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.470656       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:45:31.470656       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:45:31.470","IfSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.470225       1 plugin.go:111] Add check result {Rule:0xc0004b8a80 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004ac840 Timeout:1m0s}","I0815 18:45:31.470225       1 plugin.go:111] Add check result {Rule:0xc0004b8a80 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004ac840 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:31.470","IvSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.470328       1 plugin.go:116] Finish running custom plugins","I0815 18:45:31.470328       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:45:31.470","I_SE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.470362       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:32.891777098 +0000 UTC m=+37.227570431 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:45:31.470362       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:32.891777098 +0000 UTC m=+37.227570431 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:45:31.442","HvSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.439048       1 plugin.go:111] Add check result {Rule:0xc0000c8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a870 Timeout:1m0s}","I0815 18:45:31.439048       1 plugin.go:111] Add check result {Rule:0xc0000c8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a870 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:31.442","H_SE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.439104       1 plugin.go:116] Finish running custom plugins","I0815 18:45:31.439104       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:45:31.442","IPSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.439131       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:33.006034917 +0000 UTC m=+37.341828297 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:45:31.439131       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:33.006034917 +0000 UTC m=+37.341828297 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:45:31.438","HPSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.437446       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a330 Timeout:1m0s}","I0815 18:45:31.437446       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a330 Timeout:1m0s}"
"Aug 15, 2023 @ 21:45:31.438","HfSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.437767       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:45:31.437767       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:45:31.436","G_SE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.435934       1 plugin.go:86] Start to run custom plugins","I0815 18:45:31.435934       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:45:31.430","GfSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.430108       1 plugin.go:86] Start to run custom plugins","I0815 18:45:31.430108       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:45:31.430","GvSE-okBou4NXsB_dTKK","vm-2023.08.15","-","I0815 18:45:31.430147       1 plugin.go:86] Start to run custom plugins","I0815 18:45:31.430147       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:44:57.492","G7-D-okBiE4ckzJt8VP1","vm-2023.08.15","-","I0815 18:44:57.492575       1 plugin.go:111] Add check result {Rule:0xc0000d80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a150 Timeout:1m0s}","I0815 18:44:57.492575       1 plugin.go:111] Add check result {Rule:0xc0000d80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a150 Timeout:1m0s}"
"Aug 15, 2023 @ 21:44:57.492","HL-D-okBiE4ckzJt8VP1","vm-2023.08.15","-","I0815 18:44:57.492656       1 plugin.go:116] Finish running custom plugins","I0815 18:44:57.492656       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:44:57.492","Hb-D-okBiE4ckzJt8VP1","vm-2023.08.15","-","I0815 18:44:57.492703       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:44:57.492703       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:44:57.489","Gb-D-okBiE4ckzJt8VP1","vm-2023.08.15","-","I0815 18:44:57.487178       1 plugin.go:111] Add check result {Rule:0xc0000d8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a140 Timeout:1m0s}","I0815 18:44:57.487178       1 plugin.go:111] Add check result {Rule:0xc0000d8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a140 Timeout:1m0s}"
"Aug 15, 2023 @ 21:44:57.489","Gr-D-okBiE4ckzJt8VP1","vm-2023.08.15","-","I0815 18:44:57.487434       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:44:57.487434       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:44:57.463","9r-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.463192       1 plugin.go:111] Add check result {Rule:0xc0000d8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a130 Timeout:1m0s}","I0815 18:44:57.463192       1 plugin.go:111] Add check result {Rule:0xc0000d8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a130 Timeout:1m0s}"
"Aug 15, 2023 @ 21:44:57.463","97-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.463314       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:44:57.463314       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:44:57.459","8r-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.458350       1 plugin.go:86] Start to run custom plugins","I0815 18:44:57.458350       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:44:57.459","87-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.459028       1 plugin.go:111] Add check result {Rule:0xc0004d0070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a5d0 Timeout:1m0s}","I0815 18:44:57.459028       1 plugin.go:111] Add check result {Rule:0xc0004d0070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a5d0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:44:57.459","9L-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.459092       1 plugin.go:116] Finish running custom plugins","I0815 18:44:57.459092       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:44:57.459","9b-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.459122       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:04:58.483458599 +0000 UTC m=+1.765754158 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:44:57.459122       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:04:58.483458599 +0000 UTC m=+1.765754158 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:44:57.454","77-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.454753       1 plugin.go:111] Add check result {Rule:0xc0000d8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a3f0 Timeout:1m0s}","I0815 18:44:57.454753       1 plugin.go:111] Add check result {Rule:0xc0000d8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a3f0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:44:57.454","8L-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.454840       1 plugin.go:116] Finish running custom plugins","I0815 18:44:57.454840       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:44:57.454","8b-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.454876       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:04:58.583471861 +0000 UTC m=+1.865767384 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:44:57.454876       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:04:58.583471861 +0000 UTC m=+1.865767384 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:44:57.453","7r-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.453237       1 plugin.go:86] Start to run custom plugins","I0815 18:44:57.453237       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:44:57.449","7b-D-okBiE4ckzJt7lIP","vm-2023.08.15","-","I0815 18:44:57.449252       1 plugin.go:86] Start to run custom plugins","I0815 18:44:57.449252       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:44:32.404","tPSD-okBou4NXsB_jhA4","vm-2023.08.15","-","I0815 18:44:32.404180       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""34.26162ms""","I0815 18:44:32.404180       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""34.26162ms"""
"Aug 15, 2023 @ 21:44:32.397","s_SD-okBou4NXsB_jhA4","vm-2023.08.15","-","I0815 18:44:32.397521       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326","I0815 18:44:32.397521       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326"
